filename,file_type,religious_group,content,content_length,word_count,chunk_id,chunk_count,has_url_content,has_ai_summary,source_url,publication_policy_year,cleaned_content
option1_combined all.docx,combined,option1,"n and judgementforming 
Both approaches are drawn on in the following exploration of the case study. 
The enquiry-focused approach 
The enquiry-focused approach involves organising a set of lessons around an enquiry question on which the teaching and learning activities are focused. It aims to give a clear focus to a series of lessons, to clarify for all concerned what the learning purposes are and to ensure that the sequence of lessons is leading to improved understanding on the part of the students. 
In her book, The Twentieth Century World (The Historical Association, 1997), Christine Counsell outlines the rationale behind the approach. The following is an edited extract: 
Choosing a sequence of interesting historical enquiries gives a clear focus to any scheme of work. This approach has a number of advantages: 
It prevents a superficial run through the content and leads pupils into deeper levels of historical understanding. 
It allows students to engage in real historical debate.",998,156,322.0,807,False,False,,,n judgementforming approach drawn following exploration case study approach approach involves organising set lesson around enquiry teaching learning activity focused aim give clear focus series lesson clarify concerned learning purpose ensure sequence lesson leading improved understanding part book twentieth century world historical association christine counsell outline rationale behind approach following edited extract choosing sequence interesting historical enquiry give clear focus scheme work approach ha number advantage prevents superficial run lead deeper historical understanding allows engage real historical debate
option1_combined all.docx,combined,option1,"deeper levels of historical understanding. 
It allows students to engage in real historical debate. Historians usually begin with a question. 
It motivates students by giving a clear focus to their work. Identifying key questions is a powerful way of „sharing clarity with learners‟. Teachers are thus reinforcing that the whole point of a sequence of lessons or activities is to build towards some attempt at answering the question. Some teachers who use this approach will refer to such a question in every single lesson. Pupils are constantly reminded of what they are trying to do and why. 
Key questions can shape and limit an otherwise sprawling content. 
It encourages pupils to produce more substantial and significant outcomes at the end of a section of work. 
 (pp.30-31) 
Considering the concept of historical significance 
An important attribute of the historian is the capacity to assess the historical significance of events and issues in the past.",962,153,323.0,807,False,False,,,deeper historical understanding allows engage real historical debate historian usually begin motivates giving clear focus work identifying key powerful way sharing clarity thus reinforcing whole point sequence lesson activity build towards attempt answering use approach refer every single lesson constantly reminded trying key shape limit otherwise sprawling encourages produce substantial significant outcome end section work considering concept historical significance important attribute historian capacity assess historical significance event issue past
option1_combined all.docx,combined,option1,"he historian is the capacity to assess the historical significance of events and issues in the past. Such assessments are provisional rather than absolute and historians may disagree about the significance of particular events, but thinking about and weighing up significance is an important part of what historians do. Getting students to think about historical significance is an excellent way of helping to develop students‟ critical thinking skills in history. 
To assist students in considering the historical significance of particular events and developments, the following criteria may be useful: 
Christine Counsell, History and Literacy in Y7: building the lesson around the text. John Murray, 2004, p.80 
When interrogating the events, issues and personalities associated with Belfast during World War II, the approach of an enquiry based on a determination of its significance may be considered a useful approach.",925,138,324.0,807,False,False,,,historian capacity assess historical significance event issue past assessment provisional rather absolute historian may disagree significance particular event thinking weighing significance important part historian getting historical significance excellent way helping develop critical thinking skill assist considering historical significance particular event development following criterion may useful christine counsell literacy building lesson around text john murray interrogating event issue personality associated belfast second world war approach enquiry based determination significance may considered useful approach
option1_combined all.docx,combined,option1,"oach of an enquiry based on a determination of its significance may be considered a useful approach. 
A two-pronged enquiry such as the following can help to bring key issues and developments to the fore: 
In what significant ways did World War II affect Belfast? 
In what significant ways did Belfast affect the conduct of World War II? 
It will be helpful in the course of the enquiry – or at its conclusion – to consider which of the factors in the box above seem most applicable to the experience of Belfast in World War II. 
Belfast during World War II: an overview 
Due to its position within the United Kingdom, Belfast was involved in World War II from the outset. On 4th September, James Craig, the Northern Ireland premier, stated in the Commons that there would be “no slackening in [Northern Ireland‟s] loyalty” and he promised to place all of its resources at Britain‟s command. Belfast had a number of important industries (e.g.",942,164,325.0,807,False,False,,,oach enquiry based determination significance may considered useful approach enquiry following help bring key issue development fore significant way second world war affect belfast significant way belfast affect conduct second world war helpful course enquiry conclusion consider factor box seem applicable experience belfast second world war belfast second world war overview due position within united kingdom belfast involved second world war outset september james craig premier stated common slackening loyalty promised place command belfast number important industry
option1_combined all.docx,combined,option1,"place all of its resources at Britain‟s command. Belfast had a number of important industries (e.g. munitions, aircraft, shipbuilding) which had the potential to contribute significantly to the British war effort. As was the case elsewhere in the U.K., the outbreak of war saw the introduction of wartime measures such as rationing, the use of identity cards, censorship and travel restrictions. 
However, in contrast with other major cities of the U.K., life continued much as before in the early stages of the war. There was no conscription, no substantial shortages of food, no significant rise in employment and no bombing. A degree of apathy was evident in the low army recruitment figures and lack of commitment to civil defence measures. Under the leadership of James Craig, the Stormont leadership came to be seen as complacent and ineffective - even by senior civil servants such as Wilfred Spender. Relations with the London government were somewhat strained.",969,155,326.0,807,False,False,,,place command belfast number important industry munition aircraft shipbuilding potential contribute significantly british war effort case elsewhere outbreak war saw introduction wartime measure rationing use identity card censorship travel restriction however contrast major city life continued early stage war conscription substantial shortage food significant rise employment bombing degree apathy evident low army recruitment figure lack commitment civil defence measure leadership james craig stormont leadership came seen complacent ineffective even senior civil servant wilfred spender relation london government somewhat strained
option1_combined all.docx,combined,option1,"civil servants such as Wilfred Spender. Relations with the London government were somewhat strained. 
One positive move towards a more proactive approach was the creation of a new Ministry of Public Security in June 1940, with John MacDermott as minister. However, when Craig died in November, he was succeeded by his most experienced minister, John Andrews, who retained his predecessor‟s cabinet and showed little appreciation of the need for change. Consequently, Belfast was ill-prepared for the German air-raids that took place in April-May 1941, causing large-scale damage, disruption to everyday living and loss of life. The raids – often referred to as the Belfast „Blitz‟ – caused the deaths of 1,100 people, over 56,000 houses were damaged (53% of the housing stock) and £20 million damage was caused to property. The raids increased the unpopularity of Andrews‟ government and he was eventually forced to resign in April 1943.",937,148,327.0,807,False,False,,,civil servant wilfred spender relation london government somewhat strained positive move towards proactive approach creation new ministry public security june john macdermott minister however craig died november succeeded experienced minister john andrew retained cabinet showed little appreciation need change consequently belfast german took place causing damage disruption everyday living loss life raid often referred belfast caused death people house damaged housing stock million damage caused property raid increased unpopularity government eventually forced resign april
option1_combined all.docx,combined,option1,"reased the unpopularity of Andrews‟ government and he was eventually forced to resign in April 1943. 
When Basil Brooke succeeded Andrews in April 1943, Stormont‟s relations with the British government were already improving. The strategic importance of Northern Ireland had increased following the fall of France in 1940 and Belfast became an increasingly significant base for naval vessels engaged in the Battle of the Atlantic. On the trade and industry fronts, Belfast port was used for the import of war materials especially from the US and, despite a slow beginning, production in its industries steadily increased, with the shipyards and aircraft factories winning significant war contracts. Other industries also contributed significantly: one third of the ropes required by the War Office were made at Belfast rope works and 90% of British servicemen‟s shirts were made in Northern Ireland.",899,138,328.0,807,False,False,,,reased unpopularity government eventually forced resign april basil brooke succeeded andrew april relation british government already improving strategic importance increased following fall france belfast became increasingly significant base naval vessel engaged battle atlantic trade industry front belfast port used import war material especially u despite slow beginning production industry steadily increased shipyard aircraft factory winning significant war contract industry contributed significantly third rope required war office belfast rope work british shirt
option1_combined all.docx,combined,option1,"ere made at Belfast rope works and 90% of British servicemen‟s shirts were made in Northern Ireland. From 1942 onwards, employment was further boosted by the arrival of US troops in Northern Ireland in the buildup to the Normandy invasions of June 1944. 
The active participation of Northern Ireland in the war effort contrasted with the Irish Free State / Éire which adopted a policy of neutrality. Despite its neutral stance, when Belfast was fire-bombed in May 1941, de Valera‟s government sent firemen and appliances to help in fire-fighting and rescue work. Despite this, their different wartime experiences widened the divide between the two parts of Ireland, while the shared experience of wartime raids and the acknowledgement of Northern Ireland‟s strategic importance to the war effort created new bonds of friendship between the Belfast and London governments.",871,137,329.0,807,False,False,,,ere belfast rope work british shirt onwards employment boosted arrival u troop buildup normandy invasion june active participation war effort contrasted irish free state éire adopted policy neutrality despite neutral stance belfast may government sent fireman appliance help rescue work despite different wartime experience widened divide part shared experience wartime raid acknowledgement strategic importance war effort created new bond friendship belfast london government
option1_combined all.docx,combined,option1,"rtance to the war effort created new bonds of friendship between the Belfast and London governments. 
Belfast during World War II: a glossary of terms 
Develop your historical literacy 
ARP (Air Raid Precautions) warden 
Air raid precautions are steps taken to protect a place from attack by aircraft. During World War II, Air Raid Precautions (ARP) wardens had responsibility for ensuring that the government-determined regulations and procedures for protecting against air attack were obeyed. Their duties included ensuring that „blackout‟ orders were obeyed and distributing gas masks. 
Balloon barrage 
Large balloons, tied fast to the ground with metal cables, used as a defence against aircraft attack, especially low-lying aircraft, by damaging the aircraft on collision with the cables; some carried light explosives to assist in destroying the aircraft. 
Battle of the Atlantic 
The conflict arising out of German attacks on shipping in the Atlantic during World War II.",979,148,330.0,807,False,False,,,rtance war effort created new bond friendship belfast london government belfast second world war glossary term develop historical literacy arp air raid precaution warden air raid precaution step taken protect place attack aircraft second world war air raid precaution arp warden responsibility ensuring regulation procedure protecting air attack obeyed duty included ensuring order obeyed distributing gas mask balloon barrage large balloon tied fast ground metal cable used defence aircraft attack especially aircraft damaging aircraft collision cable carried light explosive assist destroying aircraft battle atlantic conflict arising german attack shipping atlantic second world war
option1_combined all.docx,combined,option1,"tlantic 
The conflict arising out of German attacks on shipping in the Atlantic during World War II. 
The Germans tried to cut off Britain‟s supplies of food and munitions using U-boats (submarines) and warships. Allied shipping travelled together in convoys for protection, sometimes accompanied by warships and using aircraft as defensive cover where possible. 
Belfast Blitz 
The term „blitz‟ is used to describe the dropping of bombs from the air on civilian populations in ways that are sudden, terrifying and destructive of lives and property. In the course of four attacks by the Luftwaffe on the nights of 7-8 April, 15-16 April, 4-5 May and 5-6 May, 1941, lasting ten hours in total. 1,110 people died, over 56,000 houses in the city were damaged (representing 53% of the entire housing stock), approximately 100,000 people were made temporarily homeless and £20 million damage was caused to property. (Source: Brian Barton, Northern Ireland in the Second World War.",975,156,331.0,807,False,False,,,tlantic conflict arising german attack shipping atlantic second world war german tried cut supply food munition using submarine warship allied shipping travelled together convoy protection sometimes accompanied warship using aircraft defensive cover possible belfast blitz term used describe dropping bomb air civilian population way sudden terrifying destructive life property course attack luftwaffe night april april may may lasting hour total people died house city damaged representing entire housing stock approximately people temporarily homeless million damage caused property source brian barton second world war
option1_combined all.docx,combined,option1,"lion damage was caused to property. (Source: Brian Barton, Northern Ireland in the Second World War. Ulster Historical Foundation, 1995) 
Blackout regulations 
These were rules that required that people turn off their lights, so as to make it more difficult for enemy aircraft to pick out targets. Blackout regulations were brought in on 1 September, 1939. 
Bombs – incendiary bombs, high explosives 
Bombs are usually dropped from aircraft on enemy targets to destroy life and property. Sometimes this is done because a target is strategically important, in that it is helping the enemy‟s war effort (e.g. munitions factories, shipyards); sometimes it is done to terrorise civilian populations and provoke a demand for peace terms. Bombs are hollow cases filled with some sort of explosive material that will cause damage on impact. 
„Incendiary‟ bombs contain a substance that is highly flammable (i.e catches fire easily) and are designed to burst into flames on hitting their target.",987,155,332.0,807,False,False,,,lion damage caused property source brian barton second world war ulster historical foundation blackout regulation rule required people turn light make difficult enemy aircraft pick target blackout regulation brought september bomb incendiary bomb high explosive bomb usually dropped aircraft enemy target destroy life property sometimes done target strategically important helping war effort munition factory shipyard sometimes done terrorise civilian population provoke demand peace term bomb hollow case filled sort explosive material cause damage impact bomb contain substance highly flammable catch fire easily designed burst flame hitting target
option1_combined all.docx,combined,option1,"y flammable (i.e catches fire easily) and are designed to burst into flames on hitting their target. 
„High explosive‟ bombs are bombs of great power and exceedingly rapid action, usually containing a highly explosive substance such as dynamite or TNT. 
Censorship 
When a country is at war, its government usually takes steps to control the news that is printed or broadcast. News items that might assist the enemy in gathering intelligence (information for military purposes) are „censored‟ i.e. not allowed to be printed or broadcast. From the start of World War II, newspapers and the BBC were heavily censored in Northern Ireland. Weather reports that might assist the enemy were not permitted. 
Civil defence 
The term is used to describe a civilian (non-military) service for the wartime protection of a civilian population against enemy attack. Such services included the Air Raid Precautions service, the auxiliary fire service and the Home Guard.",956,151,333.0,807,False,False,,,flammable catch fire easily designed burst flame hitting target high bomb bomb great power exceedingly rapid action usually containing highly explosive substance dynamite tnt censorship country war government usually take step control news printed broadcast news item might assist enemy gathering intelligence information military purpose allowed printed broadcast start second world war newspaper bbc heavily censored weather report might assist enemy permitted civil defence term used describe civilian service wartime protection civilian population enemy attack service included air raid precaution service auxiliary fire service home guard
option1_combined all.docx,combined,option1,"h services included the Air Raid Precautions service, the auxiliary fire service and the Home Guard. 
‘Ditchers’ 
The term is used to describe the many thousands of people who left Belfast (and other cities) in the hours of darkness and walked to the outskirts of the city, where they sheltered in parks, ditches and hedgerows until first light when they felt it safe to return home. 
Evacuees 
These are people persuaded to or required to leave their homes in areas under attack or expected to be under attack. During World War II, many Belfast children were evacuated to the countryside for their own protection. 
Identity cards 
These were cards that people had to carry as proof of identity. National registration was introduced in October, 1939, as part of the preparations for a widespread system of rationing. This included people travelling from across the border to take up employment in Northern Ireland.",914,151,334.0,807,False,False,,,h service included air raid precaution service auxiliary fire service home guard ditchers term used describe thousand people left belfast city hour darkness walked outskirt city sheltered park ditch hedgerow first light felt safe return home evacuee people persuaded required leave home area attack expected attack second world war belfast child evacuated countryside protection identity card card people carry proof identity national registration introduced october part preparation widespread system rationing included people travelling across border take employment
option1_combined all.docx,combined,option1,"g. This included people travelling from across the border to take up employment in Northern Ireland. 
Luftwaffe offensive 
The „Luftwaffe‟ was the name given to the German air force, re-established in 1936 under 
Hermann Goering in contravention of the terms of the Versailles Treaty, 1919. A „Luftwaffe offensive‟ was an attack on enemy targets by the German air force. 
Munitions firms 
These are companies, such as Short and Harland in Belfast, that manufactured war materials such as weapons and ammunition. 
Rationing 
This involves limiting the amount of food and provisions that people are allowed to purchase in times of shortage. In Northern Ireland, petrol was rationed from late September, 1939. Food rationing began in 1940 and became increasingly severe and extensive. 
Reconnaissance aircraft 
These were aircraft that flew over enemy positions and potential targets to gather information and assess defence preparedness.",935,141,335.0,807,False,False,,,included people travelling across border take employment luftwaffe offensive name given german air force hermann goering contravention term versailles treaty luftwaffe attack enemy target german air force munition firm company short harland belfast manufactured war material weapon ammunition rationing involves limiting amount food provision people allowed purchase time shortage petrol rationed late september food rationing began became increasingly severe extensive reconnaissance aircraft aircraft flew enemy position potential target gather information assess defence preparedness
option1_combined all.docx,combined,option1,"ew over enemy positions and potential targets to gather information and assess defence preparedness. 
Belfast during World War II: timeline 
4 September: Sir James Craig, NI premier, told the House of Commons that all of 
Northern Ireland‟ resources would be placed at Britain‟s command. 
25 June: John MacDermott was appointed Minister of Public Security. 
September: Belfast and Londonderry were provided with a light balloon barrage, in case of possible attack from the air. 
24 November: Craig died; succeeded by John Miller Andrews, his most experienced minister. 
By Spring, strength of anti-aircraft barrage had increased to 24 heavy guns and 14 light guns. 22 of these were located in Belfast (16 heavy and 6 light). Until 10 April, there were no searchlights. 
 29 March: John McDermott wrote to the prime minister, highlighting in the 
“strongest possible terms” the inadequacy of local defences.",906,141,336.0,807,False,False,,,ew enemy position potential target gather information assess defence preparedness belfast second world war timeline september sir james craig ni premier told house common placed command june john macdermott appointed minister public security september belfast londonderry provided light balloon barrage case possible attack air november craig died succeeded john miller andrew experienced minister spring strength barrage increased heavy gun light gun located belfast heavy light april searchlight march john mcdermott wrote prime minister highlighting strongest possible term inadequacy local defence
option1_combined all.docx,combined,option1,"he prime minister, highlighting in the 
“strongest possible terms” the inadequacy of local defences. 
7-8 April (night): Light Luftwaffe raid (probably 8 aircraft) on Belfast, concentrating on docks area. 13 deaths. 
 15-16 April (Easter Tuesday night, 11.30pm-4.55 am): Belfast was attacked by an estimated 180 aircraft, an average of two bombs dropped per minute. 35,000 houses damaged. Death toll c. 900, with 600 seriously injured. Practice of „ditching‟ began. By late April, it was estimated that 100,000 people had fled from the city. 
4-5 May: Belfast again attacked in raid known as the „fire raid‟. Over 3 hours, approximately 100, 000 incendiary bombs were dropped, followed by high explosives, from an estimated 200 aircraft. By time of „all clear‟, over 200 buildings were ablaze and almost 200 people had been killed. Strategic industries – including Harland and Wolff – were seriously damaged. By end of month, government estimated 220,000 had evacuated from Belfast. (10,000 approx.",998,155,337.0,807,False,False,,,prime minister highlighting strongest possible term inadequacy local defence april night light luftwaffe raid probably aircraft belfast concentrating dock area death april easter tuesday night belfast attacked estimated aircraft average bomb dropped per minute house damaged death toll seriously injured practice began late april estimated people fled city may belfast attacked raid known fire hour approximately incendiary bomb dropped followed high explosive estimated aircraft time building ablaze almost people killed strategic industry including harland wolff seriously damaged end month government estimated evacuated belfast approx
option1_combined all.docx,combined,option1,"y damaged. By end of month, government estimated 220,000 had evacuated from Belfast. (10,000 approx. crossed the border.) 
23 January: first American officers arrived in Belfast, followed by 3,900 troops on 26 January. By May, 37,000 American troops were billeted in Northern Ireland. 
 10 November: Eleanor Roosevelt, wife of President Franklin D. Roosevelt, began two-day visit to Red Cross Centre in Belfast. 
28 April: Growth in unpopularity caused resignation of Andrews as prime minister; succeeded by Sir Basil Brooke, who was to hold the position for twenty years. 
After D-Day, 6 June, numbers of US troops in Northern Ireland rapidly decreased. 
Churchill‟s victory speech acknowledged the “loyalty and friendship” of Northern 
Ireland in helping to secure victory 
Numeracy opportunity: Look at the information above for the night of 15-16 April.",857,130,338.0,807,False,False,,,damaged end month government estimated evacuated belfast approx crossed border january first american officer arrived belfast followed troop january may american troop billeted november eleanor roosevelt wife president franklin roosevelt began visit red cross centre belfast april growth unpopularity caused resignation andrew prime minister succeeded sir basil brooke hold position twenty june number u troop rapidly decreased victory speech acknowledged loyalty friendship helping secure victory numeracy opportunity look information night april
option1_combined all.docx,combined,option1,"to secure victory 
Numeracy opportunity: Look at the information above for the night of 15-16 April. Based on the number of hours the air raid lasted and the estimate that an average of two bombs was dropped per minute, see if you can work out the likely number of bombs dropped on Belfast that night. 
Belfast during World War II: biographical notes 
John Miller Andrews, Prime Minister of Northern Ireland, 1940-1943 
(1871-1956) Appointed Minister of Labour in 1921 in Sir James Craig‟s first cabinet, a position he held for sixteen years. In 1937, he was appointed Minister of Finance, effectively becoming Craig‟s deputy and frequently presiding at cabinet meetings. He was appointed prime minister in succession to Craig. More concerned with political than military matters, he came under increasing pressure on a range of issues e.g.",840,136,339.0,807,False,False,,,secure victory numeracy opportunity look information night april based number hour air raid lasted estimate average bomb dropped per minute see work likely number bomb dropped belfast night belfast second world war biographical note john miller andrew prime minister appointed minister labour sir james first cabinet position held sixteen appointed minister finance effectively becoming deputy frequently presiding cabinet meeting appointed prime minister succession craig concerned political military matter came increasing pressure range issue
option1_combined all.docx,combined,option1,"ed with political than military matters, he came under increasing pressure on a range of issues e.g. the inefficiencies exposed by the Belfast „Blitz‟, the failure to introduce conscription, failure to prevent strikes in the aircraft industry (the latter earning him a personal rebuke from the British prime minister, Winston Churchill). Matters came to a head in 1943 when a group of backbenchers and junior ministers challenged his leadership. His fate was sealed when these critics were joined in April by Sir Basil Brooke, Minister of Commerce, whose resignation from the cabinet prompted Andrews‟ subsequent resignation from office. He served as a backbench MP until 1954 and died in 1956, the last surviving member of the 1921 cabinet. 
Richard Dawson Bates, Minister of Home Affairs, 1921-1943 Key personality (1876-1949) Solicitor and Northern Ireland cabinet minister. During the 1912-1914 opposition to home rule, he helped to organize the Ulster Covenant and the Ulster Volunteers.",992,153,340.0,807,False,False,,,ed political military matter came increasing pressure range issue inefficiency exposed belfast failure introduce conscription failure prevent strike aircraft industry latter earning personal rebuke british prime minister winston churchill matter came head group backbencher junior minister challenged leadership fate sealed critic joined april sir basil brooke minister commerce whose resignation cabinet prompted subsequent resignation office served backbench mp died last surviving member cabinet richard dawson bates minister home affair key personality solicitor cabinet minister opposition home rule helped organize ulster covenant ulster volunteer
option1_combined all.docx,combined,option1,"2-1914 opposition to home rule, he helped to organize the Ulster Covenant and the Ulster Volunteers. Appointed Minister of Home Affairs by Sir James Craig in June 1921, a post he held for almost twenty-two years. Bates was made a knight in 1921 and a baronet in 1937. He was a member of parliament (MP) in Northern Ireland from 1921 to 1945. As Minister of Home Affairs, he had wide powers over security and local government; in the eyes of many unionists, his working of the 1922 Special Powers Act ensured the survival of the state. His distrust of the nationalist minority influenced the development of policies which minimized their role in local government. 
The outbreak of World War II saw increasing criticism of his department‟s inefficiency and he was blamed by many for the civil defence weaknesses which the Belfast Blitz of 1941 exposed. When Basil Brooke became premier in 1943, Bates was dropped from the cabinet.",928,158,341.0,807,False,False,,,opposition home rule helped organize ulster covenant ulster volunteer appointed minister home affair sir james craig june post held almost bates knight baronet member parliament mp minister home affair wide power security local government eye unionist working special power act ensured survival state distrust nationalist minority influenced development policy minimized role local government outbreak second world war saw increasing criticism inefficiency blamed civil defence weakness belfast blitz exposed basil brooke became premier bates dropped cabinet
option1_combined all.docx,combined,option1,"Blitz of 1941 exposed. When Basil Brooke became premier in 1943, Bates was dropped from the cabinet. He did not stand for re-election when the war ended, moved to England in 1947 and died there in 1949. 
Basil Brooke, Prime Minister of Northern Ireland, 1943-1963 
(1888-1972) Brooke became a Unionist MP at Stormont in 1929 and, in May, was appointed parliamentary secretary to the Minister of Finance. In 1933, he was appointed Minister of Agriculture. In the same year he made a speech urging employers „to employ good Protestant lads and lassies‟ only. When war broke out, he was persuaded by Craig not to serve in the military but to remain involved in politics. Partly due to his leadership, the farmers of Northern Ireland exceeded the tillage quota set by Westminster in 1939-40. They were the only farmers in the UK to do so. His achievements stood in contrast to the perceived incompetence of most of the rest of the cabinet. The government‟s record did not improve with the death of Craig.",1000,172,342.0,807,False,False,,,blitz exposed basil brooke became premier bates dropped cabinet stand war ended moved england died basil brooke prime minister brooke became unionist mp stormont may appointed parliamentary secretary minister finance appointed minister agriculture speech urging employer employ good protestant lad war broke persuaded craig serve military remain involved politics partly due leadership farmer exceeded tillage quota set westminster farmer uk achievement stood contrast perceived incompetence rest cabinet record improve death craig
option1_combined all.docx,combined,option1,"of most of the rest of the cabinet. The government‟s record did not improve with the death of Craig. The new prime minister, John Andrews, moved Brooke to the Ministry of Commerce, where he made a name for himself in pursuing contracts for Northern Ireland manufacturers and working to improve productivity levels. When Andrews was forced to resign in April 1943, Brooke was the only candidate who could secure a majority in the Stormont parliament. From May 1943, Brooke‟s government was largely successful in fulfilling its initial priorities: greater dynamism in the war effort, planning for the post-war years and defending the constitution. 
James Craig, Prime Minister of Northern Ireland, 1921-1940 Key personality 
(1871-1940) As head of government for nineteen years, Craig‟s main objectives were to consolidate the Unionist-dominated state and to keep it secure from internal and external challenges.",910,140,343.0,807,False,False,,,rest cabinet record improve death craig new prime minister john andrew moved brooke ministry commerce name pursuing contract manufacturer working improve productivity andrew forced resign april brooke candidate secure majority stormont parliament may government largely successful fulfilling initial priority greater dynamism war effort planning defending constitution james craig prime minister key personality head government nineteen main objective consolidate state keep secure internal external challenge
option1_combined all.docx,combined,option1,"onsolidate the Unionist-dominated state and to keep it secure from internal and external challenges. The security apparatus laid down during the crisis of 1920-1922 – when the IRA threatened the emergence and survival of the new state – survived into the 1930s and beyond with only some amendments. The Special Powers Acts of 1922, ostensibly a temporary measure, was given permanence. A strong supporter and advocate of local industry, he used the occasion of the negotiations for the Anglo-Irish Agreement of 1938 to bargain for armaments contracts for Belfast industries. By the time war came in 1939, his health was poor. Civil service head, Sir Wilfred Spender, in a private memorandum of August 1938, reported that due to his poor health Craig was unable to do more than one hour‟s work daily. He stayed in office at his wife‟s urging, but his decision-making became more erratic. A number of junior ministers resigned from his government in the summer of 1940.",967,160,344.0,807,False,False,,,onsolidate state keep secure internal external challenge security apparatus laid crisis ira threatened emergence survival new state survived beyond amendment special power act ostensibly temporary measure given permanence strong supporter advocate local industry used occasion negotiation agreement bargain armament contract belfast industry time war came health poor civil service head sir wilfred spender private memorandum august reported due poor health craig unable work daily stayed office urging became erratic number junior minister resigned government summer
option1_combined all.docx,combined,option1,"ecame more erratic. A number of junior ministers resigned from his government in the summer of 1940. By the time of his death in November 1940, the perceived incompetence of his wartime government had caused considerable strain between London and Belfast. 
John MacDermott, Minister of Public Security, 1940-1941 
(1896-1979) Born in Belfast, MacDermott was called to the bar in Dublin in 1921, and commenced practice at the newly founded bar of Northern Ireland. In 1938, he won a seat in parliament representing Queen‟s University, Belfast (1938-1944). When war broke out in 1939, he was commissioned as a major in the Royal Artillery. He was released from the army at the request of the government to undertake the new post of Minister of Public Security, a post to which, according to his entry in the DIB, “he brought conspicuous organizing ability, energy, and resolve at a time of crisis”.",896,148,345.0,807,False,False,,,ecame erratic number junior minister resigned government summer time death november perceived incompetence wartime government caused considerable strain london belfast john macdermott minister public security born belfast macdermott called bar dublin commenced practice newly founded bar seat parliament representing university belfast war broke commissioned major royal artillery released army request government undertake new post minister public security post according entry dib brought conspicuous organizing ability energy resolve time crisis
option1_combined all.docx,combined,option1,"ry in the DIB, “he brought conspicuous organizing ability, energy, and resolve at a time of crisis”. 
He was appointed Attorney General for Northern Ireland in 1941 and a judge of the Northern 
Ireland High Court in 1944. Appointed to the House of Lords in 1947, his appointment as Lord Chief Justice of Northern Ireland in 1951 made him the dominant legal figure in the North for the next twenty years. 
John MacDermott as Minister of Public Security inspecting auxiliary firemen, 1940 
William Joyce, known as ‘Lord Haw Haw’, 1906-1946 
Fascist and propagandist, Joyce was born in New York but his family returned to Ireland in 
1909 settling at first in Mayo, his father‟s native county, and then in Galway. At the age of fourteen, he left the Catholic Church for the Church of Ireland. Unionist in outlook, Joyce acted as a lookout for „Black and Tans‟ during the War of Independence.",888,152,346.0,807,False,False,,,ry dib brought conspicuous organizing ability energy resolve time crisis appointed attorney general judge high court appointed house lord appointment lord chief justice dominant legal figure north next twenty john macdermott minister public security inspecting auxiliary fireman william joyce known lord haw haw fascist propagandist joyce born new york family returned settling first mayo native county galway age fourteen left catholic church church unionist outlook joyce acted lookout black war independence
option1_combined all.docx,combined,option1,". Unionist in outlook, Joyce acted as a lookout for „Black and Tans‟ during the War of Independence. In December, 1921, he fled to England and joined the armed forces, lying about his age, but was discharged in March 1922 when his age was discovered. 
In 1923 he joined the British Fascisti – an organization with many Irish loyalist members - and in 1924 became a member of a militant splinter group, the National Fascists. Joyce joined the Conservative Party in 1928 but, in 1933, began working for Sir Oswald Mosley‟s British Union of Fascists (BUF), of which he became publicity director in 1934. In February 1937 he was BUF candidate for London county council in Shoreditch, where his party won 14% of the vote. In April 1937 he founded the National Socialist League (which never had more than 50 members). Active in various anti-Semitic and pro-Nazi groups, by the time of the Munich Crisis in 1938, he had decided that if war came he could move to Germany.",963,169,347.0,807,False,False,,,unionist outlook joyce acted lookout black war independence december fled england joined armed force lying age discharged march age discovered joined british fascisti organization irish loyalist member became member militant splinter group national fascist joyce joined conservative party began working sir oswald british union fascist buf became publicity director february buf candidate london county council shoreditch party vote april founded national socialist league never member active various group time munich crisis decided war came move germany
option1_combined all.docx,combined,option1,"by the time of the Munich Crisis in 1938, he had decided that if war came he could move to Germany. 
On 26 August 1939, he left London for Berlin and soon became a radio announcer with the English-language service of the Reichsrundfunk (the State Broadcasting Company). He made his first broadcast on 6 September 1939 and quickly gained a reputation for his exuberance in recounting Nazi victories. On 26 September 1940 he acquired German citizenship. In the Spring of 1941, before the air raids on Belfast, he announced in a broadcast from Hamburg that there would be “Easter eggs for Belfast”. The name „Lord Haw-Haw‟, invented by the Daily Express radio critic in September 1939, initially applied to several English language broadcasters but in time became associated with Joyce. 
Later in the war, as Axis powers began to fail, Joyce‟s broadcasts became more defensive, focusing on the Soviet threat. In 1944, he was awarded the German War Merit Cross, first class.",970,162,348.0,807,False,False,,,time munich crisis decided war came move germany august left london berlin soon became radio announcer service reichsrundfunk state broadcasting company first broadcast september quickly gained reputation exuberance recounting nazi victory september acquired german citizenship spring air raid belfast announced broadcast hamburg easter egg belfast name lord invented daily express radio critic september initially applied several english language broadcaster time became associated joyce later war axis power began fail broadcast became defensive focusing soviet threat awarded german war merit cross first class
